 GLOBAL TELECOMUNICATION SYSTEM DATA.
 NUMBER OF STATIONS= 800
 DATE= 2003/02/11
 TYPE= METAR
 ======================================================================================
 ID     COD LAT     LON      Z    Y  M D   UTCN UTC WD    WS  SLP    SFP     T     TDD
 MRPV   512   9.95  84.15   994.  3  2 11    0 21.0 110.  17. 9999.9 9999.9  24.0   8.0
 MRPV   512   9.95  84.15   994.  3  2 11    0 22.0 100.  17. 9999.9 9999.9  24.0   9.0
 MRPV   512   9.95  84.15   994.  3  2 11    0 23.0 110.  17. 9999.9 9999.9  23.0   7.0
 MROC   512  10.00  84.22   931.  3  2 11    0 21.0 100.  20. 9999.9 9999.9  27.0  10.0
 MROC   512  10.00  84.22   931.  3  2 11    0 22.0 100.  15. 9999.9 9999.9  27.0  10.0
 MROC   512  10.00  84.22   931.  3  2 11    0 23.0 110.  21. 9999.9 9999.9  24.0   8.0
 MROC   512  10.00  84.22   931.  3  2 11    0  0.0 110.  17. 9999.9 9999.9  22.0   6.0
 MROC   512  10.00  84.22   931.  3  2 11    0  1.0 100.  17. 9999.9 9999.9  21.0   5.0
 MROC   512  10.00  84.22   931.  3  2 11    0  2.0 100.  18. 9999.9 9999.9  21.0   5.0
 MRLM   512  10.00  83.05     4.  3  2 11    0 21.0 220.   4. 9999.9 9999.9  25.0   2.0
 MRLM   512  10.00  83.05     4.  3  2 11    0 23.0 220.   3. 9999.9 9999.9  25.0   1.0
 MRLM   512  10.00  83.05     4.  3  2 11    0  0.0 240.   3. 9999.9 9999.9  24.0   1.0
 SVBM   512  10.07  69.32   614.  3  2 11    0 22.0 110.  10. 9999.9 9999.9  30.0  12.0
 SVBM   512  10.07  69.32   614.  3  2 11    0 23.0  90.  13. 9999.9 9999.9  29.0  10.0
 SVBM   512  10.07  69.32   614.  3  2 11    0  1.0  90.   8. 9999.9 9999.9  23.0   3.0
 SVBM   512  10.07  69.32   614.  3  2 11    0  2.0  90.   8. 9999.9 9999.9  22.0   2.0
 SVBC   512  10.12  64.68     7.  3  2 11    0 21.0 999. 999. 9999.9 9999.9  32.0  10.0
 SVBC   512  10.12  64.68     7.  3  2 11    0 22.0 999. 999. 9999.9 9999.9  31.0   9.0
 SVBC   512  10.12  64.68     7.  3  2 11    0 23.0 999. 999. 9999.9 9999.9  30.0   9.0
 SVBC   512  10.12  64.68     7.  3  2 11    0  0.0 999. 999. 9999.9 9999.9  30.0   8.0
 SVBC   512  10.12  64.68     7.  3  2 11    0  1.0 999. 999. 9999.9 9999.9  29.0   5.0
 SVBC   512  10.12  64.68     7.  3  2 11    0  2.0 999. 999. 9999.9 9999.9  29.0   5.0
 SVVA   512  10.17  67.93   431.  3  2 11    0 21.0  90.   3. 9999.9 9999.9  32.0  12.0
 SVVA   512  10.17  67.93   431.  3  2 11    0 22.0 160.   2. 9999.9 9999.9  30.0  11.0
 SVVA   512  10.17  67.93   431.  3  2 11    0 23.0 360.   6. 9999.9 9999.9  28.0   8.0
 SVVA   512  10.17  67.93   431.  3  2 11    0  0.0 360.   7. 9999.9 9999.9  27.0   6.0
 SVVA   512  10.17  67.93   431.  3  2 11    0  1.0 360.   6. 9999.9 9999.9  26.0   6.0
 SVBS   512  10.25  67.65   437.  3  2 11    0 22.0 180.   6. 9999.9 9999.9  31.0   9.0
 SVBS   512  10.25  67.65   437.  3  2 11    0 23.0 200.   4. 9999.9 9999.9  29.0   8.0
 SKCG   512  10.45  75.52     1.  3  2 11    0 21.0 360.  10. 9999.9 9999.9  29.0   4.0
 SKCG   512  10.45  75.52     1.  3  2 11    0 22.0 360.  12. 9999.9 9999.9  29.0   4.0
 SKCG   512  10.45  75.52     1.  3  2 11    0 23.0 360.  11. 9999.9 9999.9  28.0   4.0
 SKCG   512  10.45  75.52     1.  3  2 11    0  0.0  10.   9. 9999.9 9999.9  27.0   3.0
 SKCG   512  10.45  75.52     1.  3  2 11    0  1.0 360.  10. 9999.9 9999.9  27.0   3.0
 SKCG   512  10.45  75.52     1.  3  2 11    0  2.0  40.   8. 9999.9 9999.9  27.0   3.0
 SVPC   512  10.50  68.00     2.  3  2 11    0 21.0  20.  10. 9999.9 9999.9 999.9  99.9
 SVPC   512  10.50  68.00     2.  3  2 11    0 22.0  40.  10. 9999.9 9999.9 999.9  99.9
 SVMC   512  10.57  71.73    65.  3  2 11    0 21.0  80.   9. 9999.9 9999.9  32.0  11.0
 SVMC   512  10.57  71.73    65.  3  2 11    0 22.0  90.  12. 9999.9 9999.9  30.0   9.0
 SVMC   512  10.57  71.73    65.  3  2 11    0 23.0  90.  10. 9999.9 9999.9  28.0   7.0
 SVMC   512  10.57  71.73    65.  3  2 11    0  1.0  90.  10. 9999.9 9999.9  27.0   5.0
 SVMC   512  10.57  71.73    65.  3  2 11    0  2.0  90.  10. 9999.9 9999.9  26.0   4.0
 MRLB   512  10.60  85.55    93.  3  2 11    0 21.0  90.  11. 9999.9 9999.9  33.0  16.0
 MRLB   512  10.60  85.55    93.  3  2 11    0 22.0  90.  15. 9999.9 9999.9  32.0  14.0
 MRLB   512  10.60  85.55    93.  3  2 11    0 23.0  80.  16. 9999.9 9999.9  30.0  12.0
 MRLB   512  10.60  85.55    93.  3  2 11    0  0.0  80.  14. 9999.9 9999.9  30.0  13.0
 SVMI   512  10.60  66.98    48.  3  2 11    0 21.0  50.   1. 9999.9 9999.9  29.0   4.0
 SVMI   512  10.60  66.98    48.  3  2 11    0 22.0  70.   4. 9999.9 9999.9  28.0   3.0
 SVMI   512  10.60  66.98    48.  3  2 11    0 23.0  70.   1. 9999.9 9999.9  26.0   1.0
 SVMI   512  10.60  66.98    48.  3  2 11    0  1.0 360.   0. 9999.9 9999.9  26.0   0.0
 SVMI   512  10.60  66.98    48.  3  2 11    0  2.0 360.   0. 9999.9 9999.9  25.0   0.0
 TTPP   512  10.62  61.35    15.  3  2 11    0 21.0  80.  11. 9999.9 9999.9  29.0   9.0
 TTPP   512  10.62  61.35    15.  3  2 11    0 22.0  80.   7. 9999.9 9999.9  27.0   6.0
 TTPP   512  10.62  61.35    15.  3  2 11    0 23.0  70.   4. 9999.9 9999.9  26.0   4.0
 TTPP   512  10.62  61.35    15.  3  2 11    0  0.0  60.   4. 9999.9 9999.9  25.0   3.0
 TTPP   512  10.62  61.35    15.  3  2 11    0  1.0  60.   4. 9999.9 9999.9  25.0   3.0
 TTPP   512  10.62  61.35    15.  3  2 11    0  2.0  80.   3. 9999.9 9999.9  24.0   2.0
 SKBQ   512  10.90  74.77    10.  3  2 11    0 21.0  60.  14. 9999.9 9999.9  28.0   4.0
 SKBQ   512  10.90  74.77    10.  3  2 11    0 22.0  20.  20. 9999.9 9999.9  28.0   4.0
 SKBQ   512  10.90  74.77    10.  3  2 11    0 23.0  50.  21. 9999.9 9999.9  28.0   3.0
 
